"review_id","business_id","user_id","stars","datetime","date","time","text","timestamp"
"enH8rReKnjjPPuWHbtrBww","0EnXIr4UQTemA0R2hlyR8g","CtgTtg3JXpkma0XP6xqkvg","4","2016-09-22 02:36:19","2016-09-22","02:36:19","The place was very far from us, but we manage to get here.. just for ice cream!  And it was worth it!  There was a long, but fast line ahead of us, but everyone had got the soft served ice cream.  The flavor changes all the time from what I was told, there are also ice cream in pints to take home.  I would come back for some delicious soft serve and their awesome cafe sua da ice cream!","2019-12-29 01:12:25.950277+00"
"MUe5WvlsPz8kxsvEYhyLjQ","0EnXIr4UQTemA0R2hlyR8g","mEo8JEkOaoX09Z2jD7Cb-w","5","2015-07-20 22:24:28","2015-07-20","22:24:28","Best ice cream in the world. All the flavours are an experience. Chocolate and Beurre salé  is the classy, cafe Vietnamita is delicious. 

If you are in Montreal, you have absolutely to try this one. There is always a huge line, but you'll forget it as soon as  you'll eat the ice cream","2019-12-29 01:12:25.950277+00"
"2PCTkvMSnKXtgkgFVeKA9Q","0ET8DCDWYbbqO4UAlpSSNA","DRiVertDBMvZr48NxrodZA","5","2018-10-28 16:29:01","2018-10-28","16:29:01","This boutique hotel is one of the best ones i have ever stayed at! The decor was chic and modern, and the room was well-furnished with everything one could need, including all the cooking tools for the kitchenette. It was an eco-friendly room, and everything worked perfectly. 

The cafe was also delicious!!! The breakfast every morning was something to look forward to - their scones were scrumptious, as were their flaky croissants. Their homemade yogurt and granola were also delicious. Would highly recommend this cafe and hotel!","2019-12-29 01:12:25.950277+00"
"0g1wdUEJ4T0Nl5IsZXRO8A","0ET8DCDWYbbqO4UAlpSSNA","LfZUlHwHLQR4_VuZ2QyZYg","5","2018-10-18 23:56:33","2018-10-18","23:56:33","This is where you want to stay! The location could not be more ideal. Close to everything you will want to see. Public transportation just around the corner. To start the industrial vibe to the hotel and rooms is very tastefully done. Rooms are well laid out with a complete kitchen with a nice size fridge, freezer, oven, microwave, dishwasher and ever has a washer and dryer. We stayed 4 nights on the first part of our trip. 

The reception personnel were friendly and extremely helpful. The gentleman at the cafe with our included breakfast were very nice as well. 

This was a great find and well worth the reasonable price.  It even has yoga mats in the room so I took advantage of that the stretch in the morning. Would highly recommend!","2019-12-29 01:12:25.950277+00"
"W6nyGt_x6LMollp7idoClg","0ET8DCDWYbbqO4UAlpSSNA","sE1T1wT2alHRdy5iRezN0Q","5","2017-09-12 13:20:59","2017-09-12","13:20:59","Yay!

When booking my Montreal trip, I was immediately drawn to the aesthetic of this hotel. It's clean, modern, and minimalistic. I loved that there was a kitchen in the room, despite the fact that I barely used it. Everything is laid out well and there's a full-size fridge and a washer and dryer.

The bed was cozy and comfortable, the bathroom was sleek and functional, and I loved the giant tub in the room. I used it to soothe my aching muscles after using a Bixi bike to climb Mont Royal.

I also really liked that the bed is a murphy bed; if you push it up into the wall, you reveal several little ottomans and a bench so you could potentially have a little shindig in this hotel room, which is actually more like a studio apartment.

Bonus: you get free breakfast at the cafe downstairs.","2019-12-29 01:12:25.950277+00"
"LuNoZr5VlkyXjx4jl7bHjg","0ET8DCDWYbbqO4UAlpSSNA","JbZtWTc4KhnHhdzv3VCK4g","5","2017-01-05 20:06:14","2017-01-05","20:06:14","My boyfriend and I stayed here over New Year's Eve weekend. They had just opened and I believe we were some of the first guests. 

The room itself was AMAZING. Everything was high-tech, clean, and beautiful, and it really seemed they had put thought into every little detail, down to the tissue boxes (seriously). The owner was also incredibly gracious in accommodating us even though there was a mix-up with our booking on Travelocity's website. 

With the location of the hotel right in the quartier des spectacles, everything was within walking distance, including a cat cafe (!), bars, restaurants, and shopping. We will definitely be staying here again on our next trip to Montreal.","2019-12-29 01:12:25.950277+00"
"2wcXUKhxGoeBujoonwE1uw","0ETtpZSd6f7q_-o-7gutPg","llLz9kLCYW5mt1LJ02lmHQ","4","2018-08-17 16:56:17","2018-08-17","16:56:17","This cafe is definitely has its own unique niche. From the layout of the cafe to the flavors of their crepes and scones. One of my favorite scones at Bradbury's is there Cheddar, garlic, tomato and thyme scone. So savory and delicious! Pair that with a latte while you catch up on reading, work, or research and I consider it a great start to your day. They also open at 6am, which is super convenient for those who have to head out to work at 7am.","2019-12-29 01:12:25.950277+00"
"gmrgQug3tXi4JR4Pn0RrgA","0ETtpZSd6f7q_-o-7gutPg","FQ_H-98JynRnBq5kGVbHMg","5","2018-04-07 21:50:20","2018-04-07","21:50:20","What a nice little cafe for weekend brunch! I give it a four and a half star for the great food and vibe. Only half a star short because it is a very small venue, which means waiting in line at peak hours. We went in around 3 for late lunch, and the place was still full. The savory crepes were exquisite, thin and soft, yet crisp on the edges. We really loved the smoked salmon crepe. Highly recommend! Definitely plan on going back when the weather is warmer.","2019-12-29 01:12:25.950277+00"
"70PwHIJZjnQHpjPYL5Ij1w","0ETtpZSd6f7q_-o-7gutPg","wmeEjGSPa9FT6phBBhBjOA","4","2018-03-14 00:35:01","2018-03-14","00:35:01","Delicious, savory crepe and a sublime cafe latte. Super friendly staff who were helpful with locale questions, too, not just crepes and coffee.","2019-12-29 01:12:25.950277+00"
"d9ibgk6yL-TR3pR5pM3W_g","0ETtpZSd6f7q_-o-7gutPg","TBFTmpEOZGZAqcbTVtVWcQ","3","2017-08-06 04:07:10","2017-08-06","04:07:10","Went here today with my friend and my girlfriend and I'd say it was a pretty fun experience in a neat place. There is a very ""hipster-ish"" vibe in the cafe -- Unpolished, but intriguing interior.

All of the offerings  were tasty (as confirmed by our own experience) or looked like they'd be pretty tasty, though the prices also seemed a bit high. The majority of the menu items are basically dessert. This is a low-protein eatery.","2019-12-29 01:12:25.950277+00"
"LPX77m0M-eAb3g5bGx7mpA","0ETtpZSd6f7q_-o-7gutPg","FsK3KfL1rajT_33IDWZlfw","5","2016-09-16 18:04:27","2016-09-16","18:04:27","This is an adorable little corner cafe with views of the capital and busy streets, and sidewalks full of interesting people. I could probably sit here all day people-watching and gorging on crepes and coffee.

I ordered the house made Nutella and banana crepe. Wowza. I expected to be in a sugar coma, but was pleasantly surprised by how light and delicious this was. I also had a flat white, which came in the perfect sized cup and with which I walked around the square afterwards.

I can see why this place is so popular given the location and delicious food and coffee. I can't wait to come back my next time in Madison.","2019-12-29 01:12:25.950277+00"
"1ZmbSNO-CG1WSW1-6OwC2g","0ETtpZSd6f7q_-o-7gutPg","fEA94lj_8_S2meDwr09rRQ","5","2016-03-23 00:23:38","2016-03-23","00:23:38","Amazing service , busy but SO worth the wait.  2 freaking choices of espresso, heaven . And the kumbacha was amazing and well prepared. Keep up the work, And the good ol cafe vibes.","2019-12-29 01:12:25.950277+00"
"Yk86frgIMotu1-WmChAzgw","0ETtpZSd6f7q_-o-7gutPg","ag94xS5qVcMGVlyTT1STCQ","5","2015-12-04 02:55:12","2015-12-04","02:55:12","This is my go-to Sunday brunch place! Their crepes are absolutely out of this world. Sweet or savory - you can't go wrong. Their iced chai is phenomenal...I don't know what they do that makes it so different from all other cafes, but it is my favorite place in town to stop in and get a drink. The prices are reasonable and the staff is always really friendly. My only complaint is how small the cafe is, but I also think the small size works well with the vibe of the cafe - so it's not a big deal by any means.","2019-12-29 01:12:25.950277+00"
"PrLP9mJ_J5cTIT-4hJ_rbQ","0ETtpZSd6f7q_-o-7gutPg","jxojGyppsv_DhXeXZIRJ8g","2","2015-09-07 02:21:03","2015-09-07","02:21:03","The lattes were like warm going on cold the moment they were served; might be ideal for latte art (which was good) but art does not win over function (or taste).  For me and my brood, the roast is a bit light for espresso; call me old school.  Not interested in a crepe, there wasn't anything else that appealed as an accompaniment (pick from 3 scones).  The place is stupid small!! C'mon. I understand some folks like to share space and get cozy with strangers (and braid armpit hair). I would hate to be stuck in here during flu season. This place is socrazy small, there is no safe place to stand without getting in a patron or staff member's way whilst you wait for your order. Will find another cafe in Madison with warmer coffee and room to breath.","2019-12-29 01:12:25.950277+00"
"FZWRqD82lN83LjbkYpwQZQ","0ETtpZSd6f7q_-o-7gutPg","0U5URFTHSSI940ymwMqkpg","5","2015-06-14 15:11:25","2015-06-14","15:11:25","This will focus just on the coffee - Yesterday I had a latte from here that was a whole new experience. I travel weekly for work and checkout America's best cafes (literally, they have trophies from events like Coffee Fest saying they are the best) and this latte, man-o-man. The very texture of the milk was outstanding. Simply outstanding. I came back after a linch at the Merigold and had a latte again with a different blend of espresso. The second blend had a floral lemon flavor to it. Usually I HATE lemon profiles in my coffee/dairy, but this was totally rocking my world. I did notice that the acidity took away the foam on my latte much fast (how strange). Oh they also have Trevor G on staff who took Top Eight (if my memory serves me right) in the 2015 United States Barista Championship. Pretty awesome resource to have at a cafe.","2019-12-29 01:12:25.950277+00"
"U26rqkYzhP2XxBi6YR-RbQ","0ETtpZSd6f7q_-o-7gutPg","MeAyvblVQf9C1odd6eMz-A","4","2015-06-12 17:54:11","2015-06-12","17:54:11","Bradbury's has the best Crepes I have ever had. Their savory selection is to die for. Their cafe style drink selection is great, but far out done by the flavor explosion that is the Crepes. Right now I am eating a bacon, spinach, and strawberry crepe; A new addition on the menu since I was last here. They often change the menu but retain some mainstays like the ham and smoked Gouda. Each crepe old and new is worth trying. For those with a sweet tooth they offer crepes such as the lemon curd and whipped cream or the dark chocolate and sea salt amongst many others. Go fucking try it. You will not be disappointed.","2019-12-29 01:12:25.950277+00"
"iedq-7p5Gh4eFpf7id9IIA","0ETtpZSd6f7q_-o-7gutPg","M_UuEwc_HoqPhqgEzkjPrg","4","2014-09-20 19:02:36","2014-09-20","19:02:36","Finally got to try Bradbury's today! The staff was really friendly in helping me decide what to order (because obviously everything looked awesome).

I started with a chocolate raspberry muffin and a glass of fresh squeezed orange juice. Both were great! My companion ordered a latte which he thought was good, not amazing. Then we waited for our crepes. And waited. And waited. I know the place is small, but it wasn't that busy and we did wait for about 45 minutes.

But then the food came and it was basically worth it. Decadent, interesting combinations of flavors. The sea salt, honey and butter crepe was BRILLIANT and only a few dollars. The creme anglaise and raspberry crepe was great and actually had enough fresh berries to have some in each bite (definitely would not be true at a lot of restaurants).

I definitely want to come back and try more crepes and would recommend it to others but only if you have a lot of time and aren't starving. It's a fun cafe atmosphere to come with a friend, sit and chat.","2019-12-29 01:12:25.950277+00"
"nTosbgd1gALo7yWCu61AZA","0ETtpZSd6f7q_-o-7gutPg","BSRKX2Ar4TBIDIg4MLKlgQ","4","2014-09-04 23:00:32","2014-09-04","23:00:32","I've been to Bradbury's quite a bit since moving to Madison and it quickly became one of my favorites - afterall, it's across the street from my apartment.. and I won't argue with convenience. However, even if wasn't steps from my residence, I would still swing in here often due to convenient street and off-street parking options (parking garage or children's museum). 

The coffee here is pretty damn good, and if you're a moderate coffee-drinker like me, it's potency will have you set for the rest of the morning. If you're going to eat here, I recommend going with any of their sweet or savory crepes that they're known for. I was hooked on the Dark Chocolate and Door County Cherry crepe for the longest time... but it has not been on the menu the past month or so. I inquired with the fella behind the counter and he told me they had some issues with a few cherry batches recently, so they pulled it off until they can get the cherry supply issue resolved. I hope it comes back soon!

After you get your coffee, don't expect to have lots of elbow room or a place to spread a newspaper out - the seating area is tiny and cramped. If you come in during their busy times, you will certainly be bumping elbows with fellow patrons, who, by the way, skew toward the ""hipster"" demographic. But hey, this is Madison - it's impossible to avoid here. I love the 2-seater table they set outside at the corner of their cafe.. however, it's tough to claim unless you get there early in the morning (like I do)!

Speaking of hipsters, the people working behind the counter probably fall into that category as well, but I don't find them to be snooty as some other reviewers have indicated. Unless they're busy, I've always found them to be courteous, friendly and smiley. Wait times are reasonable considering the crepes are all made-to-order.","2019-12-29 01:12:25.950277+00"
"1wbV7G3aH8xawng8NC4J4w","0ETtpZSd6f7q_-o-7gutPg","wurJLbqM_iM0R64dQ8r3Qw","5","2014-08-16 20:33:17","2014-08-16","20:33:17","I've been on a cortado binge lately, ordering then from every cafe (even if it's not on the menu). That's what I did here and the barista explained thats basically what a Piccolo was here. It may not be a ""cortado"" by name but this one is delicious! Oh and there's Wi-fi!

Food: Crepe - ham + smoked Gouda + a cracked egg w/ whole grain mustard on a buckwheat crepe was BOMB. Honestly, who knew there was such good crepes at this little coffee shop!","2019-12-29 01:12:25.950277+00"
"J-KqEDJyn37EFVLQo63-Qw","0ETtpZSd6f7q_-o-7gutPg","TuF06rZE3RaKYxer6q7gJA","1","2013-10-27 20:57:50","2013-10-27","20:57:50","It was perfect? until I found caterpillar in my crepe(though we waited about an hour until out food get served. The other people who walked into the cafe got served before us). I know there's nothing worse finding out half of the caterpillar, but still disgusting. What made me feel worse was that one of the server was not surprised at all as if it happens quite often...","2019-12-29 01:12:25.950277+00"
"1KnxzO4pJLozhl1stGyM7A","0ETtpZSd6f7q_-o-7gutPg","JJNNf9tmrUgxJSOLw1koEQ","4","2011-03-04 11:17:33","2011-03-04","11:17:33","Tried it while I was in Madison a few weeks ago...great place!  Coffee was excellent - they know how to make a proper cappuccino, not the way-too-much-milk American kind (sorry to sound like a snob, but it's true!).  Had some really unique crepes, too...kind of stuff you wouldn't get elsewhere.  Only complaint was the space was a little cramped/cluttered and seating was an issue...if you're looking for an elegant Euro-style cafe this might not be the place for you.","2019-12-29 01:12:25.950277+00"
"zjPVn__rnt66sOumEQ-EFg","0ETtpZSd6f7q_-o-7gutPg","bd5Tal6KdqONmQvua98-yA","5","2010-08-22 12:46:49","2010-08-22","12:46:49","Imagine my delight when I first stopped in on a rainy day last fall for a cup of coffee and smelled the crepes cooking. I ordered a savory crepe, rabbit with winter vegetables, and it basically rocked my world. Since then I have returned for a few savory and one sweet (lemon curd) crepes, all have been delightful! 

Be warned, their menu is based on availability, and so that delicious savory crepe you had last time may not be served again.... but I think that is part of what makes it so interesting!

Seating is a bit limited, as it is a small cafe/coffee shop, but if you don't mind hovering or sharing tables with strangers you will be fine. 

Oh, and they also have beer. Good beer.","2019-12-29 01:12:25.950277+00"
"CQuQ9zosN34EznTEM6q7jg","0ETtpZSd6f7q_-o-7gutPg","2HodCzS2n66QwRT0lRFjBg","5","2009-02-21 14:34:18","2009-02-21","14:34:18","Bradbury's is a beautiful, sunny place to enjoy a light meal or study.  They serve fresh, frequently organic, ***seasonally available** produce from **local farmers**.  They have a different menu each day, and the range of different crêpes I've had there is amazing.  (Who knew one base dish could be so many things!) The crêpes are also served with a keen eye for presentation, often with a lovely garnish or side salad tied to the crêpe's main ingredient.

The staff are creative chefs, and they are always willing to suggest a tasty vegetarian substitution (though at least one of the savory crepes on the menu is always vegetarian). Last night, for example, I liked the sound of the sprouted lentil and fried egg crêpe that also contained bacon, and the barista suggested substituting the yogurt cheese for the meat.  It was awesome!

Their coffee can't be beat; like Ancora's and Cafe Soleil's, it puts the crap served at State St. cafes to shame.  The lattes and mochas are never too sweet nor over-extracted, and they are served in beautiful ceramic mugs.","2019-12-29 01:12:25.950277+00"
"k-0eUNzxIAkNUyjpUGtcSw","0F0drnShYJr6HhyQjA3Tpg","TPsoVF7yTImLespuJxKFsg","2","2018-02-28 02:43:39","2018-02-28","02:43:39","The atmosphere of this place is great and they have wifi.  Unfortunately, I wasn't impressed with their chai tea latte, it was not worth the $4.  There was very little chai taste and I believe they just used a chai syrup instead of a tea bag like I've had at other cafes which was too bad.  I don't know if I'd want to spend the money here to try their other beverages.  Otherwise the server was super friendly and place has great vibes.","2019-12-29 01:12:25.950277+00"
"7elBHjYAGl-j6r59bOXQQw","0F0drnShYJr6HhyQjA3Tpg","dEDId4Rp2JpblIfYIoH00w","3","2013-07-25 13:09:16","2013-07-25","13:09:16","Grinder Coffee is a quiet cafe at the corner of a neighbourhood block in Leslieville. Considering that it's not a tiny space, I wished the cafe had one or two bigger tables rather than the singular round ones. Usually when arriving to a cafe I have yet to review, I would ask the barista right away if I could do a interview. The barista said if it could be done quickly because she wanted to get back to chatting with her father since she never had the time to spend it with him. Although she wasn't outright rude, I found this to be off-putting because I was the one and only customer there at the time. She had plenty of time to speak with her father, which she did afterwards when she was done with my order. Being from a business background, you don't tell a customer to hurry up because you have something else you want to do that is not related to work. That just gives a customer a bad image of your company.

Rant aside, I did quite enjoy the chai latte I ordered. It was a bit too much on the sweetness but I rather have it sweet than not. When I came back again a few days later, I ordered the same drink again because it really appealed to the sweet tooth in me.","2019-12-29 01:12:25.950277+00"
"2M8fM19L5s1n-zfJ4RS_3A","0F0drnShYJr6HhyQjA3Tpg","Xy6M5UCMWOjobsVV48UdJQ","3","2013-03-24 03:23:30","2013-03-24","03:23:30","Really 3 1/2 stars.  The barista was charming. She was having a lovely conversation with some people at the counter but without missing a beat, took my order and prepared my Americano while also preparing an order of food for another customer. Pretty impressive.
 I have been to Grinder Coffee before, and remembered too late that I'd had an Americano on my previous visit as well. Sadly I didn't love it then or now - a bit too thin for my taste - but I would definitely return and try something else. 
The bench on the sidewalk in front of the cafe features a silhouette of a person sitting, arms outstretched, as if enjoying the chance to watch the world go by. It's a quirky introduction to a very nice cafe.","2019-12-29 01:12:25.950277+00"
"qFBcY3npM5TatG6LV1pVmA","0F0drnShYJr6HhyQjA3Tpg","oWDwJvCXkntjhZ4-gdz-WA","4","2011-12-07 01:31:17","2011-12-07","01:31:17","Seriously don't get why everyone is giving this place such poor reviews! I just moved to this area and LOVE this place!!! Amazing amazing coffee and I LOVE the cheeky signs on the coffee. The decor is amazingly cute and cozy - It's the only place I am actually digging the holiday display style. Music is amazing, staff is super friendly and atmosphere is great. Everyone who goes there is really friendly - it's like the Cheers of cafes. Although noone knows each other, everyone talks to each other and people were going out for smokes together - cute! Haven't tried a fancy espresso drink yet, but was super super happy to find out that they don't charge extra for soy milk. They have a huge selection of baked nomnoms, even some gluten-free ones. Their baked goods come from an independent bakery in Prine Edward County. But, sadly, nothing vegan! The owner said that they had tried carrying vegan items AND almond milk and noone wanted either! So make sure if you go there that you ask for vegan gluten-free yummies so that they know there's a demand.

Ways they could get 5 stars:
- vegan, gluten-free nom noms (obv)
- ditch the gross pink soap in the bathroom and get some bonners or something in a nice soap dispenser (not sure why, but this bugged me!)
- the fridge makes me sad. It needs to be smaller or just better stocked - add some things that are more fun, like kombucha or coconut water or something!

In response to other reviews: They have since gotten WiFi and have updated their decor.","2019-12-29 01:12:25.950277+00"
"Jwpfh3DJyswMa7EU0YOrPg","0F0drnShYJr6HhyQjA3Tpg","sccPVgHWRAww1atzaOfOYQ","3","2011-10-16 05:14:48","2011-10-16","05:14:48","A good cozy spot for coffee with really nice people at the helm. Their baked-goods selection is excellent, and they even carry PEC donuts! Sandwiches and ice cream round-out the offerings. A side-patio is available, with lots of casual seating. The bleachers on the outside wall offer some nice solo seating as well.

All in all, a very serviceable cafe, with above-average coffee for the area. I don't hesitate to drop in when I feel the urge for a cappuccino when I'm puttering about.","2019-12-29 01:12:25.950277+00"
"FrdEBezr3Ol4bq4BoR-V5w","0F0drnShYJr6HhyQjA3Tpg","YDJFI36WlQs3vdoAhTOS5g","2","2011-02-21 22:38:47","2011-02-21","22:38:47","This place gets two stars for the baked goods. Everything I've tried has been excellent, and there are a number of not-sickeningly-sweet options.

Ultimately, however, I just don't like it.

My reasons:
(1) The decor is cold and shoddily done. They do not provide towels or a hand drier for the washroom sink (which, by the way, is not actually in the washroom). Plywood bench mentioned by previous poster is uncomfortable and too high for tables. Tables are wobbly. Whole place has a spit-and-glue appearance that is maybe supposed to be charming but comes off as slipshod.

(2) Maybe I'm completely imagining this, but I've gotten a weird vibe here. The staff is absolutely friendly, but I get the impression that they are vying for a certain clientele (DINK condo-dwellers and the like) and they roll out an over-the-top brand hospitality for those who fit the profile. It seems to me that they're trying (too hard) to be an upscale cafe in a still-rough-around-the-edges neighbourhood. Pretension in this neck of the woods is kind of ridiculous. And lest you think I'm bitter, I pretty much fit the profile and was extended said hospitality--it just felt fake.

(3) The prices are silly. More than $4 for a latte and the same price for a hot chocolate. This I could forgive if the lattes were fantastic, but... 

(4) The latte and Americano were both weak and unpleasantly bitter. Absolutely not worth $4.22. (Not rounding prices to the nearest number is another pet peeve of mine.) More expensive than most other indie places in the city. Ones that actually serve quality espresso drinks. Have you been to Sam James? They make a $3.25 latte that kicks this latte's ass into the next millennium.

Boil it down to personal preference, I suppose, but Grinder rubs me the wrong way.","2019-12-29 01:12:25.950277+00"
"Js16-0v_wFOX1rvEr3Hp8Q","0F0drnShYJr6HhyQjA3Tpg","KgJdBWS3ReP6TVhYWJRKmg","3","2010-11-28 15:10:36","2010-11-28","15:10:36","I can tell that a lot of people come here for the product but not the delivery of it.  My boyfriend's Americano was great and the cider was fantastic - not too sugary and extremely appley.  Also loved the giant cinnamon stick.  I wondered if the prices were out of the price range of people in the neighbourhood.  

Decor has to be slightly worked on - not a lot of comfy places to sit, and I can't really understand the giant plywood board at the front of the store with pillows - it seems highly uncomfortable, even with the pillows.  

I'm not a regular cafe wifi user and am not in the hood, but I can see what other users mean by the lack of wifi and  the times being super inconvenient.  I do like, however, the TV showing when the next TTC streetcar is coming, that was a highly courteous addition.... hope they can extend that to their hours and wifi coverage.","2019-12-29 01:12:25.950277+00"
"bJoSE0wDywxc4JqeKBnZ0g","0F0drnShYJr6HhyQjA3Tpg","b-1RbtFxS17PfZnvDtkbZg","3","2010-09-13 19:01:50","2010-09-13","19:01:50","No wifi. Bad hours. Not cozy.

This area badly needs a nice cafe that invites one to hang out and kick back, but Grinder isn't it yet.  Grinder needs to add wifi, stay open after dark, and replace the cafeteria style tables with something that encourages one to relax and think (and drink coffee) all day long.","2019-12-29 01:12:25.950277+00"
"Gd-v8cX0KP4vhlORt5QRWQ","0FH5h58Qls1VIuXh5QORlg","K3fezZGLUzATDNuxm9rYpA","5","2014-05-31 01:11:51","2014-05-31","01:11:51","Honesty one of my favorite Mexican places on the planet.  

My wife and I enjoy almost everything on the menu with Dinner for 2 (carne) being our go to.  

The sangria is stellar tho I always feel so bad ordering more as it's so labor intensive (made from scratch) and the poor guy is always solo.  Most of the time we order a second round when he delivers the first ;)

The decor is a sight to behold and ""art cafe"" certainly does it justice.","2019-12-29 01:12:25.950277+00"
"hgnK43V2BsKexmeJx2WUUQ","0fhaHYT_NR2_qB3DIC2i_Q","J5UPYTxWBvlToYtX6T-bWg","4","2018-08-01 19:07:37","2018-08-01","19:07:37","Since I was downtown today, I decided to go for a boba run. I had a place I wanted to try out originally but the storefront was closed so I decided just to walk up the street for Coco. I've had Coco in the past in both Canada and Taiwan but it was never a place I regularly came for bubble tea. It was my first time at this location and my first time ordering their winter melon tea (honestly my staple, now). It's located with other stores to create something like a mini food court, which I think is cool but it loses its coziness as a cafe. The line was long, but I think the cashier did try to her best get through everyone quickly (it's probably a popular location due to its proximity to Eaton's Centre and Ryerson). I'm quite surprised by my drink considering the tea is quite flavourful, I could probably have lessen my sugar level since it was 100%, as it's quite sweet even for a sweet tooth like me; however, the grass jelly goes well with the drink with every sip!","2019-12-29 01:12:25.950277+00"
"KllS7nS8G2LAlPbIBPkKXA","0FHfkDxKSeDuyAEeaY6X-Q","23WZsw0pLiEMm1nHSqFlKg","3","2018-09-13 00:01:53","2018-09-13","00:01:53","Great service, but just overpriced cafe food! I dont get hype? I've tried the sandwiches, pastas, soups and they are ALL not impressive. The exception being the FRESH AGAVE LEMONADE!! So yum!! Partailly, I never understood why a piece of bread would be a side choice if your ordering a sandwhich??? Carb over load! Overall just not my cup of tea!!","2019-12-29 01:12:25.950277+00"
"VLeSZgWo9lGmnKFZed3L-A","0FrYsoVHheQGoXEQsH2d2Q","XItANpHKQO3MLgErEmSYsg","4","2018-08-06 19:11:58","2018-08-06","19:11:58","The cafe was extremly cute and had a great atmosphere. The drinks were delicious. The staff was the let down. The girl who rang us up had to ask what our order was twice and then said sorry i think i fell asleep one my last order. Not really professional but normal for kide running a register.","2019-12-29 01:12:25.950277+00"
"_Iqkaxiy70Cn2n7Z-l2CWw","0FrYsoVHheQGoXEQsH2d2Q","4DFmd5LCXoLgHtYBytJJPA","4","2018-04-03 15:55:48","2018-04-03","15:55:48","Local art, fresh tea and coffee, tables for typing things on a laptop, and more spacious seating area toward the back of the cafe which features a cozy hearth. A great destination for a bite to eat, writing emails, and/or meeting friends.","2019-12-29 01:12:25.950277+00"
"Nk1MkUOA4CfQ8Id2x8oKbw","0FrYsoVHheQGoXEQsH2d2Q","nOlaBcBPwqcd1_LEJI8IqQ","5","2017-07-29 16:50:55","2017-07-29","16:50:55","I discovered this cafe when I had to kill some time in downtown Champaign while waiting for the nearby Champaign Library to open. My experience was great. The cafe is pleasant, with unique design and decorations. The barista/cashier made my visit. He was so nice and down to earth and was open to answering any questions about the menu to help me choose the drink I felt like. When I asked about their iced tea, he explained the Hippie Blend, saying it has a few herbal teas, one being chamomile. The price was cheap. I decided to try it and added peach flavor syrup for a little extra sweetness, which I don't think he charged me for. Until another customer came I had a good conversation with him and then brought my tea out to a cute little back patio. Definitely give this place a shot if you're in downtown Champaign.","2019-12-29 01:12:25.950277+00"
"FyYJ-VdirbptgQTERD0T5w","0FrYsoVHheQGoXEQsH2d2Q","URp5Ci-PbbAy6aseDOnWFA","5","2017-03-04 21:20:43","2017-03-04","21:20:43","This has got to be the BEST staff I have ever encountered at a cafe-style restaurant. They are beyond nice and helpful, always giving compliments and lots of smiles. They are happy to help you make a decision and tell you all about the different types of coffee and food options! So wonderful and will brighten your day. 

Next, the food and drinks are so delicious and extremely well priced for the large portions. They have plenty of healthy and vegetarian options, which can be hard to find these days. The coffee is so delicious and they even offer refills on certain drinks. 

I am so impressed with Aroma and LOVE everything about it.","2019-12-29 01:12:25.950277+00"
"m2JehST3C-5do7GqDEs_cg","0FrYsoVHheQGoXEQsH2d2Q","TjMmCg-zimCcjPb8aahp2A","5","2016-12-17 17:18:36","2016-12-17","17:18:36","Really enjoyed breakfast at this little cafe. Pretty quiet and not overrun by other college students like other cafes tend to be. Spacious enough for studying, but still homey. The staff was super nice, and service was super prompt. 

A friend and I got dirty chais. Promptly were asked if we want whole milk or a substitute which was great since I'm lactose intolerant. The chai was served hot and tasted great. Not to sweet and not too bitter.

The yogurt and fresh fruit are served in prepackaged cups, but the sandwiches come out hot. The server was even nice enough to ask if I was okay to eat cheese since I asked for a non-dairy substitute in my drink. The fruit tarts are to die for, and though the hash browns and sandwich are nothing spectacular they were good, and a fair price. I would definitely come back to try more desserts. Their tea is also phenomenal!","2019-12-29 01:12:25.950277+00"
"ItpONYG6X0gIHGlWYgBWdQ","0FrYsoVHheQGoXEQsH2d2Q","CIN1ti3wHl1he6yDds7eRg","5","2016-08-04 03:01:07","2016-08-04","03:01:07","By chance I stopped in at Aroma as a lady was sitting outside the cafe and her food looked so yummy!

Inside the restaurant the walls are filled with art. Such a wonderful addition to the restaurant. But most excitingly, the food was sooo good! I had the combo of the caprese wrap with a Cobb salad. Very good prices for this quality and quantity of food. There was a half of an avocado on my salad! If I was in the area again, I would likely get the full salad rather than a combo.

The only thing I would wish they would work on is the time it took for me to receive my food. It was a bit long for a wrap and salad when the location was not very busy.","2019-12-29 01:12:25.950277+00"
"ifVazOYSkQeE5sjZG4k0Kg","0FrYsoVHheQGoXEQsH2d2Q","VVimjPD7f8O5D1fhy5vSpw","4","2016-04-09 23:25:33","2016-04-09","23:25:33","I was pretty skeptical when I first tried the food here recently. The organization that owns Aroma, also owns the majority of other businesses in downtown Champaign and I've never really been a huge fan of the quality of the food at the other establishments. However, I can admit that for the price, the food here is really impressive! I'm not sure how much of it they actually make in house. When I asked about whether they made the cake pops in house, the barista chuckled and said ""They'd be twice the price if we did"" and then confessed that they buy them through a distributer. Nonetheless, the quality is good. The cake is moist, and the chocolate covering it is rich. I ordered the Chicken Caprese Wrap with a side salad which absolutely blew me away! Lots of great basil flavor and a balsamic vinaigrette seasoning. For the price, this has got to be the best cafe food downtown.

As for the chai latte? It was good. Its a powder mix and it's a little on the sweet side. Nothing super impressive but tolerable in the end.","2019-12-29 01:12:25.950277+00"
